BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				se desarrolla durante estas dos décadas un intenso movimiento deportivo-educativo. Se crean los juegos Nacionales Escolares, Sindicales, Laborales y Universitarios. En la Asesoría Nacional de Educación Física del Frente de Juventudes se despliega una acción verdaderamente eficaz que logra, ya a comienzos de la década de los 50, un interés general hacia el deporte, por parte de gran número de colegios e institutos de enseñanza. Ésta, junto con la primera época de los juegos Universitarios, es la tarea más importante, de  mayor trascendencia social, que realizan los organismos del Movimiento en el cumplimiento de la función que se les ha encomendado, de promocionar la educación física y
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				por parte de gran número de colegios e institutos de enseñanza. Ésta, junto con la primera época de los juegos Universitarios, es la tarea más importante, de  mayor trascendencia social, que realizan los organismos del Movimiento en el cumplimiento de la función que se les ha encomendado, de promocionar la educación física y el deporte entre la juventud española.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				En diciembre de 1961, se promulga la Ley de Educación Física, el documento más importante en la historia de la educación física y el deporte españoles. Es una ley no muy extensa (39 artículos y 4 disposiciones), pero densa.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				La Ley se concreta en unos logros y en unas aspiraciones. Logros son: la implantación de un nuevo sistema de financiación del deporte por el porcentaje de las Apuestas Mutuas, aparte de la pequeñísima asignación que ya existía en los presupuestos del Estado; y la creación del Instituto Nacional de Educación Física. Aspiraciones: el centrar las dispares incumbencias del deporte y, sobre todo, de la educación física en un máximo organismo técnico: la Delegación
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				en unas aspiraciones. Logros son: la implantación de un nuevo sistema de financiación del deporte por el porcentaje de las Apuestas Mutuas, aparte de la pequeñísima asignación que ya existía en los presupuestos del Estado; y la creación del Instituto Nacional de Educación Física. Aspiraciones: el centrar las dispares incumbencias del deporte y, sobre todo, de la educación física en un máximo organismo técnico: la Delegación Nacional de Educación Física y Deportes. El intento de coordinar las dispersas enseñanzas de la educación física con la creación de la Junta Nacional de Educación Física. El intento de implicar a otros organismos nacionales, regionales, provinciales, ajenos
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Apuestas Mutuas, aparte de la pequeñísima asignación que ya existía en los presupuestos del Estado; y la creación del Instituto Nacional de Educación Física. Aspiraciones: el centrar las dispares incumbencias del deporte y, sobre todo, de la educación física en un máximo organismo técnico: la Delegación Nacional de Educación Física y Deportes. El intento de coordinar las dispersas enseñanzas de la educación física con la creación de la Junta Nacional de Educación Física. El intento de implicar a otros organismos nacionales, regionales, provinciales, ajenos al Movimiento, en el esfuerzo por desarrollar la educación física y el deporte; y, finalmente, el intento de
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				: la Delegación Nacional de Educación Física y Deportes. El intento de coordinar las dispersas enseñanzas de la educación física con la creación de la Junta Nacional de Educación Física. El intento de implicar a otros organismos nacionales, regionales, provinciales, ajenos al Movimiento, en el esfuerzo por desarrollar la educación física y el deporte; y, finalmente, el intento de liberar en lo posible al deporte «amateur» de cargas fiscales.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				dispersas enseñanzas de la educación física con la creación de la Junta Nacional de Educación Física. El intento de implicar a otros organismos nacionales, regionales, provinciales, ajenos al Movimiento, en el esfuerzo por desarrollar la educación física y el deporte; y, finalmente, el intento de liberar en lo posible al deporte «amateur» de cargas fiscales.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				Vista desde la perspectiva del año 1975, la Ley se presenta como incompleta. Por ejemplo, se habla mucho hoy de que el dinero para el deporte y la educación física debería estar incluido íntegramente en los presupuestos generales del Estado, y no sujeto a la moda de jugar a las quinielas. Es cierto. Pero tal propuesta a las mentalidades legislantes de 1961, habría parecido no sólo atrevida y petulante, sino incluso provocativa. El principal promotor y defensor de la
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				, y no sujeto a la moda de jugar a las quinielas. Es cierto. Pero tal propuesta a las mentalidades legislantes de 1961, habría parecido no sólo atrevida y petulante, sino incluso provocativa. El principal promotor y defensor de la Ley, ELOLA-OLASO, supo encontrar argumentos más aceptables: «el dinero del deporte para el deporte», argumentación que no dejó tampoco de tener sus interesados detractores. Se dió un paso trascendental, que está en la base de todo el fuerte desarrollo del deporte español de los diez años que siguieron a la Ley.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				sujeto a la moda de jugar a las quinielas. Es cierto. Pero tal propuesta a las mentalidades legislantes de 1961, habría parecido no sólo atrevida y petulante, sino incluso provocativa. El principal promotor y defensor de la Ley, ELOLA-OLASO, supo encontrar argumentos más aceptables: «el dinero del deporte para el deporte», argumentación que no dejó tampoco de tener sus interesados detractores. Se dió un paso trascendental, que está en la base de todo el fuerte desarrollo del deporte español de los diez años que siguieron a la Ley.
Cagigal, José María: El deporte en la sociedad actual. Barcelona: Magisterio español; Prensa española; Editora nacional, 1975.	Cagigal, José María	El deporte en la sociedad actual	1975	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	España				incluso provocativa. El principal promotor y defensor de la Ley, ELOLA-OLASO, supo encontrar argumentos más aceptables: «el dinero del deporte para el deporte», argumentación que no dejó tampoco de tener sus interesados detractores. Se dió un paso trascendental, que está en la base de todo el fuerte desarrollo del deporte español de los diez años que siguieron a la Ley.
