BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 3.42. Cortes TAC. Jugador de baloncesto. Arriba: representación esquemática de la meseta tibial. Abajo: diáfisis tibial a 10 cm por encima del tobillo. Estas representaciones gráficas se confeccionan a partir de la impresión numérica computarizada de los valores de densidad.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 3.43. Cortes TAC. Jugador de baloncesto. Los valores de densidad son semejantes al lado derecho. Es apreciable la diferencia entre derecho e izquierdo en un mismo sujeto. Ver texto.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 3.45. Cortes TAC. Levantador de pesas, división 60 kg. Se aprecia en el gráfico superior (meseta tibial) la conformación en anillo tubular con tendencia central a valores bajos. Abajo: corte tibial inferior con características semejantes a las del jugador de baloncesto. Las diferencias corresponden fundamentalmente a las grandes masas de tejido en las epífisis. Pierna derecha.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 3.46. Levantador de pesas. Pierna izquierda. Cortes TAC. Se puede apreciar las diferencias o particularidades en comparación con los cortes homólogos derechos. Las diferencias en cuanto a la meseta tibial entre el levantador de pesas y el jugador de baloncesto son significativas. Ver cambios sobra la mineralización en el texto.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			la investigaciones deportivas es grande. Desde el punto de vista del desarrollo de los jóvenes, es frecuente la incidencia de patologías rotulianas y de la tuberosidad tibial. La sobrecarga en el trabajo del cuadríceps crural, origina alteraciones y falsos desarrollos que conforman la patología de Osgood-Schlatter. En nuestras investigaciones con jóvenes jugadores de baloncesto hemos encontrado alteraciones de este tipo, asociadas a las sobrecargas musculares. Las fracturas óseas por fatiga, pueden encontrar en estos aspectos una base de interpretación en la mineralización tendinosa y sus repercusiones sobre el hueso.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			El coeficiente más distribuido para los sujetos entrenados (atletas) es el de 60 unidades. En jugadores de baloncesto o en pesistas se notan cambios de densidades, según tratemos una extremidad u otra; no encontramos una uniformidad derecha e izquierda. Para un jugador de baloncesto los valores de 60 se concentran sobre la pierna izquierda, mientras que para un levantador de pesas se presentan en la derecha. Las mayores densidades en el jugador de baloncesto
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			El coeficiente más distribuido para los sujetos entrenados (atletas) es el de 60 unidades. En jugadores de baloncesto o en pesistas se notan cambios de densidades, según tratemos una extremidad u otra; no encontramos una uniformidad derecha e izquierda. Para un jugador de baloncesto los valores de 60 se concentran sobre la pierna izquierda, mientras que para un levantador de pesas se presentan en la derecha. Las mayores densidades en el jugador de baloncesto se corresponden con el músculo tibial anterior, mientras en el pesista fundamentalmente se aprecian en el sóleo y los gemelos.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			baloncesto o en pesistas se notan cambios de densidades, según tratemos una extremidad u otra; no encontramos una uniformidad derecha e izquierda. Para un jugador de baloncesto los valores de 60 se concentran sobre la pierna izquierda, mientras que para un levantador de pesas se presentan en la derecha. Las mayores densidades en el jugador de baloncesto se corresponden con el músculo tibial anterior, mientras en el pesista fundamentalmente se aprecian en el sóleo y los gemelos.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			En los tendones también apreciamos cambios, sobre todo en un mismo tendón. Los valores de densidades no son uniformes, lo cual confirma la bioadaptación del sistema. Las densidades mayores fueron halladas en el jugador de baloncesto con valores en el tendón rotuliano entre 79 y 118, en el tendón de Aquiles se encontraron densidades de tendencias más homogéneas y valores por encima de 85 unidades hasta 112. En el tendón rotuliano el valor de 118 unidades se relaciona con una zona hiperdensa que correspondió a una alteración patológica en la superficie interna del
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			aún establecer tablas de resultados poblacionales significativos, nuestras apreciaciones en los cortes de TAC, revelan que la actividad a que esté sometido un sujeto constituye un factor en la organización funcional del conjunto locomotor y que las formas de las acciones condicionan el perfeccionamiento interno. Los resultados en los cortes de huesos del jugador de baloncesto encuentran su correspondencia en la estructuración de las densidades de músculos y tendones, y confirman lo planteado por Kiiskinen y Heikkinen sobre los tejidos conectivos, lo que, en general, es extensivo —en nuestra opinión— a toda derivación mesenquimática.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Los saltos del jugador de baloncesto determinan la homogeneidad y densidades en los tendones, tanto rotuliano como de Aquiles. La oscilación evidente en el levantamiento de pesas, hace que en los tendones se refleje la conformación de densidades asociadas, en respuesta a la resistencia deformante provocada por las contracciones "casi tetánicas", típicas de esta actividad. Recordemos que a
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			l tronco. La mejor utilización de la integración muscular se logra imprimiendo al tronco la mayor expresión de movimientos. Este tipo de flexión, también es típico de los remeros largos, del remo en canoa canadiense y kayacs, donde el tronco tiene que  realizar grandes sumatorias de esfuerzos. En los juegos como el baloncesto, los recibos de voleibol, intervienen las flexiones laterales.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			En los juegos, como el balompié, voleibol, baloncesto y, también, en el balonmano, se producen carreras de impulsos y saltos con dinámicas de torsión en el tronco para poder dirigir las expresiones de las extremidades superiores. En estas estructuras armónicas de movimiento también la cintura inferior desempeña un importante papel. En oportunidad anterior expusimos el carácter de muelle que posee el tronco,
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Fig. 5.83. Localizaciones asimétricas de las rótulas en jóvenes jugadoras de baloncesto. Las flechas indican las acciones musculares que provocan el desplazamiento: 1. Recto femoral. Vasto intermedio (crural). 2. Vasto interno. 3. Vasto externo.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			, el agarre de la mano y dedos participa activamente en la asimilación y descomposición de las fuerzas provocadas por el impacto de la pelota. Son bien conocidas las acciones de las manos en el picheo o lanzamiento de pelotas pequeñas, donde determinados agarres pueden imprimir rotaciones dentro del recorrido acelerador de la misma. En el baloncesto, el dribleo del balón condiciona un incremento en longitud de los huesos minilargos del esqueleto de la mano, los recibos, los pases, son expresiones de movimiento que tienen en la mano su ejecutor directo; en el voleibol es característico la posición de los dedos y la relación de ambas manos para conformar una
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			Correr y parar. Esta expresión es posiblemente la más socorrida de las asociaciones de acciones dentro de las actividades del hombre, incluidas las deportivas. Las carreras de impulso cortas y fuertes, y acciones de los segmentos, son apreciables en deportes como el béisbol, baloncesto, balompié, softbol, hockey sobre césped; en el hockey sobre hielo, en cierto modo también se refleja este carácter de correr (patinaje) y parar; en balonmano; en eventos del atletismo ligero que se combinan o asocian con saltos y lanzamientos; en los juegos de tenis y en aquellos donde el
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			y una coordinación progresiva de las acciones frente al objetivo final del evento; la parada representa el momento de la integración o sumatoria de todas las posibilidades, para poder cambiar el curso de la traslación y facilitar el despegue y cruce de la varilla. Esta capacidad, el salto, es frecuente en deportes como el baloncesto, voleibol, clavados, en el atletismo; gimnástica y gimnasia rítmica deportiva; en algunos eventos del atletismo pesado como el lanzamiento de martillo, lanzamiento de la jabalina e inclusive en la impulsión de la bala, es frecuente observar un pequeño salto como parte del impulso inicial o final del evento.
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			los casos un corrido de bases suele terminar con un aparatoso deslizamiento que pone de pie a miles de espectadores. Evidentemente todo deslizamiento o caída supone de inicio una fase de vuelo, fase en la cual no hay contacto con el terreno o piso y supone acciones realizadas, controladas y dirigidas en pleno vuelo. En el baloncesto, voleibol, balonmano,  balompié, atletismo y también en lucha (libre y grecorromana), son típicas las caídas y los deslizamientos como partes de las estructuras armónicas de movimientos. En el voleibol se ha convertido en una práctica sistemática el deslizamiento anterior, tratando de «salvar» el balón; este deslizamiento del
Hernández Corvo, Roberto: Morfología funcional deportiva. Barcelona: Paidolibro, 1989.	Hernández Corvo, Roberto	Morfología funcional deportiva	1989	Primera edición	No ficción	Escrito	Libro	Salud	Cuba	Antillas			cualquier jugador del campo, entonces estarán generalmente provocados por una acción de bloqueo o defensa que implica acciones con las extremidades inferiores (ataques con paradas), donde el atleta se proyecta de modo que las extremidades inferiores ocupen la posición delantera, en acciones muy parecidas a los deslizamientos en las bases del béisbol. En el baloncesto, lo típico está representado por las caídas con flexiones después de un salto al aro; en muchas ocasiones, estas caídas constituyen fases violentas asociadas, a fuertes movimientos con los codos (defensa agresiva) que pueden provocar faltas después de realizar un buen rescate en el aro. En el balonmano,  las caídas están
